Address:,USB0::0x0957::0x179B::MY58106377::0::INSTR,,Analog Channels,,,,Function Channels,,
,,,-0.0285759556975,3.17748672887683,0.91401981189847,,-0.0285759556975,2.27864355267957,
,,,-0.0285668556,3.17748672887683,0.91401981189847,,-0.0285668556,2.21419043536298,
,,,-0.0285577555025,3.17748672887683,0.91401981189847,,-0.0285577555025,2.27864355267957,
,,,-0.028548655405,3.14532593637705,0.91401981189847,,-0.028548655405,2.21419043536298,
,,,-0.0285395553075,3.17748672887683,0.91401981189847,,-0.0285395553075,2.24544043163769,
,,,-0.02853045521,3.17748672887683,0.91401981189847,,-0.02853045521,2.27864355267957,
,,,-0.0285213551125,3.17748672887683,0.91401981189847,,-0.0285213551125,2.24544043163769,
,,,-0.028512255015,3.17748672887683,0.91401981189847,,-0.028512255015,2.27864355267957,
,,,-0.0285031549175,3.17748672887683,0.91401981189847,,-0.0285031549175,2.24544043163769,
,,,-0.02849405482,3.17748672887683,0.91401981189847,,-0.02849405482,2.24544043163769,
,,,-0.0284849547225,3.17748672887683,0.881859019398689,,-0.0284849547225,2.27864355267957,
,,,-0.028475854625,3.17748672887683,0.91401981189847,,-0.028475854625,2.27864355267957,
,,,-0.0284667545275,3.17748672887683,0.91401981189847,,-0.0284667545275,2.27864355267957,
,,,-0.02845765443,3.17748672887683,0.91401981189847,,-0.02845765443,2.24544043163769,
,,,-0.0284485543325,3.17748672887683,0.91401981189847,,-0.0284485543325,2.21419043536298,
,,,-0.028439454235,3.14532593637705,0.91401981189847,,-0.028439454235,2.27864355267957,
,,,-0.0284303541375,3.17748672887683,0.91401981189847,,-0.0284303541375,2.27864355267957,
,,,-0.02842125404,3.17748672887683,0.91401981189847,,-0.02842125404,2.24544043163769,
,,,-0.0284121539425,3.20964752137661,0.91401981189847,,-0.0284121539425,2.24544043163769,
,,,-0.028403053845,3.14532593637705,0.91401981189847,,-0.028403053845,2.27864355267957,
,,,-0.0283939537475,3.17748672887683,0.91401981189847,,-0.0283939537475,2.27864355267957,
,,,-0.02838485365,3.17748672887683,0.91401981189847,,-0.02838485365,2.27864355267957,
,,,-0.0283757535525,3.17748672887683,0.881859019398689,,-0.0283757535525,2.27864355267957,
,,,-0.028366653455,3.17748672887683,0.91401981189847,,-0.028366653455,2.27864355267957,
,,,-0.0283575533575,3.17748672887683,0.91401981189847,,-0.0283575533575,2.24544043163769,
,,,-0.02834845326,3.17748672887683,0.91401981189847,,-0.02834845326,2.24544043163769,
,,,-0.0283393531625,3.17748672887683,0.946180604398251,,-0.0283393531625,2.24544043163769,
,,,-0.028330253065,3.17748672887683,0.91401981189847,,-0.028330253065,2.27864355267957,
,,,-0.0283211529675,3.17748672887683,0.881859019398689,,-0.0283211529675,2.27864355267957,
,,,-0.02831205287,3.17748672887683,0.91401981189847,,-0.02831205287,2.27864355267957,
,,,-0.0283029527725,3.17748672887683,0.91401981189847,,-0.0283029527725,2.24544043163769,
,,,-0.028293852675,3.17748672887683,0.91401981189847,,-0.028293852675,2.27864355267957,
,,,-0.0282847525775,3.17748672887683,0.91401981189847,,-0.0282847525775,2.24544043163769,
,,,-0.02827565248,3.17748672887683,0.881859019398689,,-0.02827565248,2.24544043163769,
,,,-0.0282665523825,3.20964752137661,0.91401981189847,,-0.0282665523825,2.27864355267957,
,,,-0.028257452285,3.20964752137661,0.91401981189847,,-0.028257452285,2.24544043163769,
,,,-0.0282483521875,3.17748672887683,0.91401981189847,,-0.0282483521875,2.24544043163769,
,,,-0.02823925209,3.17748672887683,0.881859019398689,,-0.02823925209,2.27864355267957,
,,,-0.0282301519925,3.20964752137661,0.91401981189847,,-0.0282301519925,2.27864355267957,
,,,-0.028221051895,3.17748672887683,0.91401981189847,,-0.028221051895,2.24544043163769,
,,,-0.0282119517975,3.20964752137661,0.881859019398689,,-0.0282119517975,2.27864355267957,
,,,-0.0282028517,3.17748672887683,0.881859019398689,,-0.0282028517,2.24544043163769,
,,,-0.0281937516025,3.17748672887683,0.91401981189847,,-0.0281937516025,2.27864355267957,
,,,-0.028184651505,3.17748672887683,0.881859019398689,,-0.028184651505,2.27864355267957,
,,,-0.0281755514075,3.20964752137661,0.91401981189847,,-0.0281755514075,2.24544043163769,
,,,-0.02816645131,3.17748672887683,0.91401981189847,,-0.02816645131,2.27864355267957,
,,,-0.0281573512125,3.20964752137661,0.91401981189847,,-0.0281573512125,2.27864355267957,
,,,-0.028148251115,3.20964752137661,0.881859019398689,,-0.028148251115,2.27864355267957,
,,,-0.0281391510175,3.17748672887683,0.91401981189847,,-0.0281391510175,2.27864355267957,
,,,-0.02813005092,3.17748672887683,0.91401981189847,,-0.02813005092,2.27864355267957,
,,,-0.0281209508225,3.17748672887683,0.91401981189847,,-0.0281209508225,2.24544043163769,
,,,-0.028111850725,3.17748672887683,0.91401981189847,,-0.028111850725,2.27864355267957,
,,,-0.0281027506275,3.17748672887683,0.91401981189847,,-0.0281027506275,2.24544043163769,
,,,-0.02809365053,3.17748672887683,0.91401981189847,,-0.02809365053,2.27864355267957,
,,,-0.0280845504325,3.20964752137661,0.91401981189847,,-0.0280845504325,2.27864355267957,
,,,-0.028075450335,3.17748672887683,0.91401981189847,,-0.028075450335,2.27864355267957,
,,,-0.0280663502375,3.17748672887683,0.91401981189847,,-0.0280663502375,2.27864355267957,
,,,-0.02805725014,3.17748672887683,0.91401981189847,,-0.02805725014,2.24544043163769,
,,,-0.0280481500425,3.20964752137661,0.91401981189847,,-0.0280481500425,2.27864355267957,
,,,-0.028039049945,3.20964752137661,0.91401981189847,,-0.028039049945,2.24544043163769,
,,,-0.0280299498475,3.17748672887683,0.91401981189847,,-0.0280299498475,2.24544043163769,
,,,-0.02802084975,3.20964752137661,0.91401981189847,,-0.02802084975,2.24544043163769,
,,,-0.0280117496525,3.20964752137661,0.91401981189847,,-0.0280117496525,2.27864355267957,
,,,-0.028002649555,3.20964752137661,0.946180604398251,,-0.028002649555,2.24544043163769,
,,,-0.0279935494575,3.17748672887683,0.91401981189847,,-0.0279935494575,2.24544043163769,
,,,-0.02798444936,3.20964752137661,0.91401981189847,,-0.02798444936,2.24544043163769,
,,,-0.0279753492625,3.20964752137661,0.91401981189847,,-0.0279753492625,2.27864355267957,
,,,-0.027966249165,3.20964752137661,0.91401981189847,,-0.027966249165,2.27864355267957,
,,,-0.0279571490675,3.20964752137661,0.91401981189847,,-0.0279571490675,2.24544043163769,
,,,-0.02794804897,3.20964752137661,0.91401981189847,,-0.02794804897,2.27864355267957,
,,,-0.0279389488725,3.17748672887683,0.91401981189847,,-0.0279389488725,2.24544043163769,
,,,-0.027929848775,3.20964752137661,0.881859019398689,,-0.027929848775,2.24544043163769,
,,,-0.0279207486775,3.17748672887683,0.946180604398251,,-0.0279207486775,2.24544043163769,
,,,-0.02791164858,3.20964752137661,0.91401981189847,,-0.02791164858,2.24544043163769,
,,,-0.0279025484825,3.20964752137661,0.91401981189847,,-0.0279025484825,2.24544043163769,
,,,-0.027893448385,3.17748672887683,0.91401981189847,,-0.027893448385,2.24544043163769,
,,,-0.0278843482875,3.20964752137661,0.91401981189847,,-0.0278843482875,2.24544043163769,
,,,-0.02787524819,3.20964752137661,0.91401981189847,,-0.02787524819,2.27864355267957,
,,,-0.0278661480925,3.17748672887683,0.91401981189847,,-0.0278661480925,2.24544043163769,
,,,-0.027857047995,3.20964752137661,0.91401981189847,,-0.027857047995,2.24544043163769,
,,,-0.0278479478975,3.17748672887683,0.91401981189847,,-0.0278479478975,2.27864355267957,
,,,-0.0278388478,3.20964752137661,0.91401981189847,,-0.0278388478,2.27864355267957,
,,,-0.0278297477025,3.20964752137661,0.91401981189847,,-0.0278297477025,2.24544043163769,
,,,-0.027820647605,3.20964752137661,0.91401981189847,,-0.027820647605,2.27864355267957,
,,,-0.0278115475075,3.20964752137661,0.91401981189847,,-0.0278115475075,2.24544043163769,
,,,-0.02780244741,3.20964752137661,0.91401981189847,,-0.02780244741,2.24544043163769,
,,,-0.0277933473125,3.17748672887683,0.91401981189847,,-0.0277933473125,2.24544043163769,
,,,-0.027784247215,3.17748672887683,0.91401981189847,,-0.027784247215,2.24544043163769,
,,,-0.0277751471175,3.20964752137661,0.91401981189847,,-0.0277751471175,2.27864355267957,
,,,-0.02776604702,3.20964752137661,0.91401981189847,,-0.02776604702,2.24544043163769,
,,,-0.0277569469225,3.17748672887683,0.91401981189847,,-0.0277569469225,2.24544043163769,
,,,-0.027747846825,3.20964752137661,0.91401981189847,,-0.027747846825,2.24544043163769,
,,,-0.0277387467275,3.20964752137661,0.91401981189847,,-0.0277387467275,2.24544043163769,
,,,-0.02772964663,3.20964752137661,0.91401981189847,,-0.02772964663,2.24544043163769,
,,,-0.0277205465325,3.20964752137661,0.91401981189847,,-0.0277205465325,2.24544043163769,
,,,-0.027711446435,3.20964752137661,0.91401981189847,,-0.027711446435,2.27864355267957,
,,,-0.0277023463375,3.20964752137661,0.946180604398251,,-0.0277023463375,2.24544043163769,
,,,-0.02769324624,3.20964752137661,0.91401981189847,,-0.02769324624,2.24544043163769,
,,,-0.0276841461425,3.17748672887683,0.91401981189847,,-0.0276841461425,2.27864355267957,
,,,-0.027675046045,3.20964752137661,0.946180604398251,,-0.027675046045,2.27864355267957,
,,,-0.0276659459475,3.20964752137661,0.91401981189847,,-0.0276659459475,2.24544043163769,
,,,-0.02765684585,3.20964752137661,0.946180604398251,,-0.02765684585,2.24544043163769,
,,,-0.0276477457525,3.20964752137661,0.91401981189847,,-0.0276477457525,2.24544043163769,
,,,-0.027638645655,3.17748672887683,0.91401981189847,,-0.027638645655,2.27864355267957,
,,,-0.0276295455575,3.20964752137661,0.91401981189847,,-0.0276295455575,2.24544043163769,
,,,-0.02762044546,3.17748672887683,0.91401981189847,,-0.02762044546,2.24544043163769,
,,,-0.0276113453625,3.20964752137661,0.91401981189847,,-0.0276113453625,2.24544043163769,
,,,-0.027602245265,3.20964752137661,0.91401981189847,,-0.027602245265,2.27864355267957,
,,,-0.0275931451675,3.20964752137661,0.91401981189847,,-0.0275931451675,2.27864355267957,
,,,-0.02758404507,3.17748672887683,0.91401981189847,,-0.02758404507,2.24544043163769,
,,,-0.0275749449725,3.20964752137661,0.91401981189847,,-0.0275749449725,2.24544043163769,
,,,-0.027565844875,3.20964752137661,0.91401981189847,,-0.027565844875,2.24544043163769,
,,,-0.0275567447775,3.20964752137661,0.91401981189847,,-0.0275567447775,2.24544043163769,
,,,-0.02754764468,3.20964752137661,0.91401981189847,,-0.02754764468,2.24544043163769,
,,,-0.0275385445825,3.20964752137661,0.91401981189847,,-0.0275385445825,2.24544043163769,
,,,-0.027529444485,3.20964752137661,0.91401981189847,,-0.027529444485,2.24544043163769,
,,,-0.0275203443875,3.20964752137661,0.946180604398251,,-0.0275203443875,2.27864355267957,
,,,-0.02751124429,3.20964752137661,0.881859019398689,,-0.02751124429,2.27864355267957,
,,,-0.0275021441925,3.20964752137661,0.91401981189847,,-0.0275021441925,2.27864355267957,
,,,-0.027493044095,3.20964752137661,0.91401981189847,,-0.027493044095,2.27864355267957,
,,,-0.0274839439975,3.20964752137661,0.91401981189847,,-0.0274839439975,2.24544043163769,
,,,-0.0274748439,3.20964752137661,0.91401981189847,,-0.0274748439,2.24544043163769,
,,,-0.0274657438025,3.20964752137661,0.91401981189847,,-0.0274657438025,2.24544043163769,
,,,-0.027456643705,3.20964752137661,0.91401981189847,,-0.027456643705,2.27864355267957,
,,,-0.0274475436075,3.20964752137661,0.91401981189847,,-0.0274475436075,2.30989354895428,
,,,-0.02743844351,3.20964752137661,0.91401981189847,,-0.02743844351,2.24544043163769,
,,,-0.0274293434125,3.17748672887683,0.91401981189847,,-0.0274293434125,2.24544043163769,
,,,-0.027420243315,3.20964752137661,0.91401981189847,,-0.027420243315,2.27864355267957,
,,,-0.0274111432175,3.20964752137661,0.91401981189847,,-0.0274111432175,2.24544043163769,
,,,-0.02740204312,3.20964752137661,0.91401981189847,,-0.02740204312,2.27864355267957,
,,,-0.0273929430225,3.20964752137661,0.91401981189847,,-0.0273929430225,2.27864355267957,
,,,-0.027383842925,3.17748672887683,0.91401981189847,,-0.027383842925,2.24544043163769,
,,,-0.0273747428275,3.20964752137661,0.91401981189847,,-0.0273747428275,2.30989354895428,
,,,-0.02736564273,3.20964752137661,0.91401981189847,,-0.02736564273,2.24544043163769,
,,,-0.0273565426325,3.20964752137661,0.91401981189847,,-0.0273565426325,2.27864355267957,
,,,-0.027347442535,3.20964752137661,0.91401981189847,,-0.027347442535,2.27864355267957,
,,,-0.0273383424375,3.20964752137661,0.881859019398689,,-0.0273383424375,2.27864355267957,
,,,-0.02732924234,3.20964752137661,0.91401981189847,,-0.02732924234,2.24544043163769,
,,,-0.0273201422425,3.20964752137661,0.91401981189847,,-0.0273201422425,2.27864355267957,
,,,-0.027311042145,3.20964752137661,0.91401981189847,,-0.027311042145,2.27864355267957,
,,,-0.0273019420475,3.20964752137661,0.91401981189847,,-0.0273019420475,2.27864355267957,
,,,-0.02729284195,3.20964752137661,0.91401981189847,,-0.02729284195,2.27864355267957,
,,,-0.0272837418525,3.20964752137661,0.91401981189847,,-0.0272837418525,2.27864355267957,
,,,-0.027274641755,3.20964752137661,0.91401981189847,,-0.027274641755,2.27864355267957,
,,,-0.0272655416575,3.20964752137661,0.91401981189847,,-0.0272655416575,2.27864355267957,
,,,-0.02725644156,3.20964752137661,0.91401981189847,,-0.02725644156,2.30989354895428,
,,,-0.0272473414625,3.20964752137661,0.91401981189847,,-0.0272473414625,2.27864355267957,
,,,-0.027238241365,3.20964752137661,0.91401981189847,,-0.027238241365,2.27864355267957,
,,,-0.0272291412675,3.20964752137661,0.91401981189847,,-0.0272291412675,2.27864355267957,
,,,-0.02722004117,3.20964752137661,0.91401981189847,,-0.02722004117,2.27864355267957,
,,,-0.0272109410725,3.20964752137661,0.91401981189847,,-0.0272109410725,2.27864355267957,
,,,-0.027201840975,3.20964752137661,0.91401981189847,,-0.027201840975,2.27864355267957,
,,,-0.0271927408775,3.20964752137661,0.91401981189847,,-0.0271927408775,2.27864355267957,
,,,-0.02718364078,3.20964752137661,0.91401981189847,,-0.02718364078,2.24544043163769,
,,,-0.0271745406825,3.20964752137661,0.91401981189847,,-0.0271745406825,2.27864355267957,
,,,-0.027165440585,3.20964752137661,0.91401981189847,,-0.027165440585,2.27864355267957,
,,,-0.0271563404875,3.20964752137661,0.91401981189847,,-0.0271563404875,2.24544043163769,
,,,-0.02714724039,3.20964752137661,0.946180604398251,,-0.02714724039,2.27864355267957,
,,,-0.0271381402925,3.20964752137661,0.91401981189847,,-0.0271381402925,2.27864355267957,
,,,-0.027129040195,3.20964752137661,0.91401981189847,,-0.027129040195,2.27864355267957,
,,,-0.0271199400975,3.20964752137661,0.91401981189847,,-0.0271199400975,2.30989354895428,
,,,-0.02711084,3.20964752137661,0.91401981189847,,-0.02711084,2.27864355267957,
,,,-0.0271017399025,3.20964752137661,0.91401981189847,,-0.0271017399025,2.27864355267957,
,,,-0.027092639805,3.20964752137661,0.91401981189847,,-0.027092639805,2.27864355267957,
,,,-0.0270835397075,3.24180831387639,0.91401981189847,,-0.0270835397075,2.27864355267957,
,,,-0.02707443961,3.24180831387639,0.91401981189847,,-0.02707443961,2.27864355267957,
,,,-0.0270653395125,3.20964752137661,0.91401981189847,,-0.0270653395125,2.27864355267957,
,,,-0.027056239415,3.20964752137661,0.91401981189847,,-0.027056239415,2.27864355267957,
,,,-0.0270471393175,3.20964752137661,0.91401981189847,,-0.0270471393175,2.27864355267957,
,,,-0.02703803922,3.20964752137661,0.91401981189847,,-0.02703803922,2.27864355267957,
,,,-0.0270289391225,3.20964752137661,0.91401981189847,,-0.0270289391225,2.30989354895428,
,,,-0.027019839025,3.20964752137661,0.91401981189847,,-0.027019839025,2.27864355267957,
,,,-0.0270107389275,3.20964752137661,0.91401981189847,,-0.0270107389275,2.30989354895428,
,,,-0.02700163883,3.20964752137661,0.881859019398689,,-0.02700163883,2.27864355267957,
,,,-0.0269925387325,3.20964752137661,0.91401981189847,,-0.0269925387325,2.27864355267957,
,,,-0.026983438635,3.20964752137661,0.91401981189847,,-0.026983438635,2.27864355267957,
,,,-0.0269743385375,3.20964752137661,0.91401981189847,,-0.0269743385375,2.27864355267957,
,,,-0.02696523844,3.24180831387639,0.91401981189847,,-0.02696523844,2.30989354895428,
,,,-0.0269561383425,3.20964752137661,0.91401981189847,,-0.0269561383425,2.27864355267957,
,,,-0.026947038245,3.20964752137661,0.91401981189847,,-0.026947038245,2.30989354895428,
,,,-0.0269379381475,3.20964752137661,0.91401981189847,,-0.0269379381475,2.27864355267957,
,,,-0.02692883805,3.20964752137661,0.91401981189847,,-0.02692883805,2.27864355267957,
,,,-0.0269197379525,3.24180831387639,0.91401981189847,,-0.0269197379525,2.27864355267957,
,,,-0.026910637855,3.24180831387639,0.91401981189847,,-0.026910637855,2.27864355267957,
,,,-0.0269015377575,3.20964752137661,0.91401981189847,,-0.0269015377575,2.30989354895428,
,,,-0.02689243766,3.20964752137661,0.91401981189847,,-0.02689243766,2.27864355267957,
,,,-0.0268833375625,3.20964752137661,0.91401981189847,,-0.0268833375625,2.27864355267957,
,,,-0.026874237465,3.20964752137661,0.91401981189847,,-0.026874237465,2.30989354895428,
,,,-0.0268651373675,3.20964752137661,0.91401981189847,,-0.0268651373675,2.27864355267957,
,,,-0.02685603727,3.20964752137661,0.91401981189847,,-0.02685603727,2.30989354895428,
,,,-0.0268469371725,3.20964752137661,0.91401981189847,,-0.0268469371725,2.27864355267957,
,,,-0.026837837075,3.20964752137661,0.91401981189847,,-0.026837837075,2.27864355267957,
,,,-0.0268287369775,3.20964752137661,0.91401981189847,,-0.0268287369775,2.27864355267957,
,,,-0.02681963688,3.20964752137661,0.91401981189847,,-0.02681963688,2.27864355267957,
,,,-0.0268105367825,3.20964752137661,0.91401981189847,,-0.0268105367825,2.27864355267957,
,,,-0.026801436685,3.20964752137661,0.91401981189847,,-0.026801436685,2.27864355267957,
,,,-0.0267923365875,3.24180831387639,0.91401981189847,,-0.0267923365875,2.27864355267957,
,,,-0.02678323649,3.20964752137661,0.91401981189847,,-0.02678323649,2.27864355267957,
,,,-0.0267741363925,3.20964752137661,0.91401981189847,,-0.0267741363925,2.27864355267957,
,,,-0.026765036295,3.20964752137661,0.91401981189847,,-0.026765036295,2.27864355267957,
,,,-0.0267559361975,3.24180831387639,0.91401981189847,,-0.0267559361975,2.27864355267957,
,,,-0.0267468361,3.20964752137661,0.91401981189847,,-0.0267468361,2.27864355267957,
,,,-0.0267377360025,3.20964752137661,0.91401981189847,,-0.0267377360025,2.27864355267957,
