Address:,USB0::0x0957::0x179B::MY58106377::0::INSTR,,Analog Channels,,,,Function Channels,,
,,,-0.011939,-0.2132408618927,-0.0141131095588207,,-0.011939,-0.195312481373549,
,,,-0.011926,-0.2132408618927,-0.0141131095588207,,-0.011926,-0.214843729510903,
,,,-0.011913,-0.2132408618927,0.00236930511891842,,-0.011913,-0.214843729510903,
,,,-0.0119,-0.2132408618927,0.00236930511891842,,-0.0119,-0.214843729510903,
,,,-0.011887,-0.2132408618927,-0.0141131095588207,,-0.011887,-0.195312481373549,
,,,-0.011874,-0.2132408618927,-0.0141131095588207,,-0.011874,-0.214843729510903,
,,,-0.011861,-0.2132408618927,-0.0141131095588207,,-0.011861,-0.214843729510903,
,,,-0.011848,-0.0122358351945877,-0.0141131095588207,,-0.011848,-0.195312481373549,
,,,-0.011835,-0.0122358351945877,-0.0141131095588207,,-0.011835,-0.195312481373549,
,,,-0.011822,-0.2132408618927,-0.0305955242365599,,-0.011822,-0.195312481373549,
,,,-0.011809,-0.2132408618927,-0.0305955242365599,,-0.011809,-0.195312481373549,
,,,-0.011796,-0.2132408618927,-0.0141131095588207,,-0.011796,-0.214843729510903,
,,,-0.011783,-0.2132408618927,-0.0141131095588207,,-0.011783,-0.214843729510903,
,,,-0.01177,-0.2132408618927,-0.0141131095588207,,-0.01177,-0.195312481373549,
,,,-0.011757,-0.2132408618927,-0.0141131095588207,,-0.011757,-0.214843729510903,
,,,-0.011744,-0.2132408618927,-0.0141131095588207,,-0.011744,-0.214843729510903,
,,,-0.011731,-0.2132408618927,-0.0141131095588207,,-0.011731,-0.214843729510903,
,,,-0.011718,-0.2132408618927,-0.0141131095588207,,-0.011718,-0.195312481373549,
,,,-0.011705,-0.2132408618927,-0.0141131095588207,,-0.011705,-0.214843729510903,
,,,-0.011692,-0.2132408618927,-0.0141131095588207,,-0.011692,-0.214843729510903,
,,,-0.011679,-0.2132408618927,-0.0141131095588207,,-0.011679,-0.214843729510903,
,,,-0.011666,-0.2132408618927,-0.0141131095588207,,-0.011666,-0.195312481373549,
,,,-0.011653,-0.2132408618927,-0.0141131095588207,,-0.011653,-0.214843729510903,
,,,-0.01164,-0.2132408618927,-0.0141131095588207,,-0.01164,-0.195312481373549,
,,,-0.011627,-0.2132408618927,-0.0141131095588207,,-0.011627,-0.214843729510903,
,,,-0.011614,-0.2132408618927,-0.0141131095588207,,-0.011614,-0.214843729510903,
,,,-0.011601,-0.2132408618927,-0.0141131095588207,,-0.011601,-0.214843729510903,
,,,-0.011588,-0.2132408618927,-0.0141131095588207,,-0.011588,-0.195312481373549,
,,,-0.011575,-0.0122358351945877,-0.0305955242365599,,-0.011575,-0.214843729510903,
,,,-0.011562,-0.2132408618927,0.00236930511891842,,-0.011562,-0.214843729510903,
,,,-0.011549,-0.2132408618927,-0.0141131095588207,,-0.011549,-0.195312481373549,
,,,-0.011536,-0.2132408618927,-0.0141131095588207,,-0.011536,-0.195312481373549,
,,,-0.011523,-0.2132408618927,-0.0141131095588207,,-0.011523,-0.214843729510903,
,,,-0.01151,-0.2132408618927,0.00236930511891842,,-0.01151,-0.214843729510903,
,,,-0.011497,-0.2132408618927,-0.0141131095588207,,-0.011497,-0.195312481373549,
,,,-0.011484,-0.2132408618927,-0.0305955242365599,,-0.011484,-0.214843729510903,
,,,-0.011471,-0.2132408618927,-0.0141131095588207,,-0.011471,-0.214843729510903,
,,,-0.011458,-0.0122358351945877,-0.0305955242365599,,-0.011458,-0.195312481373549,
,,,-0.011445,-0.2132408618927,-0.0141131095588207,,-0.011445,-0.214843729510903,
,,,-0.011432,-0.2132408618927,-0.0141131095588207,,-0.011432,-0.214843729510903,
,,,-0.011419,-0.2132408618927,-0.0141131095588207,,-0.011419,-0.214843729510903,
,,,-0.011406,-0.2132408618927,-0.0141131095588207,,-0.011406,-0.214843729510903,
,,,-0.011393,-0.2132408618927,-0.0141131095588207,,-0.011393,-0.214843729510903,
,,,-0.01138,-0.2132408618927,-0.0141131095588207,,-0.01138,-0.214843729510903,
,,,-0.011367,-0.2132408618927,-0.0141131095588207,,-0.011367,-0.214843729510903,
,,,-0.011354,-0.2132408618927,-0.0141131095588207,,-0.011354,-0.195312481373549,
,,,-0.011341,-0.2132408618927,-0.0141131095588207,,-0.011341,-0.214843729510903,
,,,-0.011328,-0.2132408618927,-0.0141131095588207,,-0.011328,-0.214843729510903,
,,,-0.011315,-0.2132408618927,-0.0305955242365599,,-0.011315,-0.214843729510903,
,,,-0.011302,-0.0122358351945877,-0.0141131095588207,,-0.011302,-0.195312481373549,
,,,-0.011289,-0.2132408618927,-0.0141131095588207,,-0.011289,-0.214843729510903,
,,,-0.011276,-0.2132408618927,-0.0141131095588207,,-0.011276,-0.214843729510903,
,,,-0.011263,-0.2132408618927,-0.0141131095588207,,-0.011263,-0.195312481373549,
,,,-0.01125,-0.2132408618927,-0.0141131095588207,,-0.01125,-0.214843729510903,
,,,-0.011237,-0.2132408618927,-0.0141131095588207,,-0.011237,-0.195312481373549,
,,,-0.011224,-0.0122358351945877,-0.0141131095588207,,-0.011224,-0.214843729510903,
,,,-0.011211,-0.2132408618927,-0.0141131095588207,,-0.011211,-0.214843729510903,
,,,-0.011198,-0.2132408618927,-0.0141131095588207,,-0.011198,-0.195312481373549,
,,,-0.011185,-0.2132408618927,-0.0141131095588207,,-0.011185,-0.195312481373549,
,,,-0.011172,-0.2132408618927,-0.0141131095588207,,-0.011172,-0.214843729510903,
,,,-0.011159,-0.2132408618927,-0.0141131095588207,,-0.011159,-0.195312481373549,
,,,-0.011146,-0.0122358351945877,-0.0141131095588207,,-0.011146,-0.214843729510903,
,,,-0.011133,-0.2132408618927,-0.0141131095588207,,-0.011133,-0.214843729510903,
,,,-0.01112,-0.2132408618927,-0.0141131095588207,,-0.01112,-0.195312481373549,
,,,-0.011107,-0.2132408618927,-0.0141131095588207,,-0.011107,-0.214843729510903,
,,,-0.011094,-0.2132408618927,-0.0141131095588207,,-0.011094,-0.214843729510903,
,,,-0.011081,-0.2132408618927,-0.0141131095588207,,-0.011081,-0.214843729510903,
,,,-0.011068,-0.2132408618927,-0.0141131095588207,,-0.011068,-0.195312481373549,
,,,-0.011055,-0.0122358351945877,-0.0141131095588207,,-0.011055,-0.195312481373549,
,,,-0.011042,-0.2132408618927,-0.0141131095588207,,-0.011042,-0.195312481373549,
,,,-0.011029,-0.2132408618927,-0.0141131095588207,,-0.011029,-0.214843729510903,
,,,-0.011016,-0.0122358351945877,-0.0141131095588207,,-0.011016,-0.214843729510903,
,,,-0.011003,-0.2132408618927,-0.0141131095588207,,-0.011003,-0.214843729510903,
,,,-0.01099,-0.0122358351945877,-0.0141131095588207,,-0.01099,-0.214843729510903,
,,,-0.010977,-0.2132408618927,-0.0141131095588207,,-0.010977,-0.195312481373549,
,,,-0.010964,-0.2132408618927,-0.0141131095588207,,-0.010964,-0.195312481373549,
,,,-0.010951,-0.2132408618927,-0.0305955242365599,,-0.010951,-0.195312481373549,
,,,-0.010938,-0.2132408618927,-0.0141131095588207,,-0.010938,-0.195312481373549,
,,,-0.010925,-0.2132408618927,-0.0141131095588207,,-0.010925,-0.195312481373549,
,,,-0.010912,-0.2132408618927,-0.0305955242365599,,-0.010912,-0.214843729510903,
,,,-0.010899,-0.2132408618927,-0.0141131095588207,,-0.010899,-0.195312481373549,
,,,-0.010886,-0.2132408618927,-0.0141131095588207,,-0.010886,-0.214843729510903,
,,,-0.010873,-0.0122358351945877,-0.0141131095588207,,-0.010873,-0.214843729510903,
,,,-0.01086,-0.2132408618927,-0.0141131095588207,,-0.01086,-0.195312481373549,
,,,-0.010847,-0.2132408618927,-0.0141131095588207,,-0.010847,-0.214843729510903,
,,,-0.010834,-0.2132408618927,-0.0141131095588207,,-0.010834,-0.214843729510903,
,,,-0.010821,-0.2132408618927,-0.0141131095588207,,-0.010821,-0.214843729510903,
,,,-0.010808,-0.0122358351945877,-0.0141131095588207,,-0.010808,-0.214843729510903,
,,,-0.010795,-0.2132408618927,-0.0141131095588207,,-0.010795,-0.195312481373549,
,,,-0.010782,-0.2132408618927,-0.0141131095588207,,-0.010782,-0.214843729510903,
,,,-0.010769,-0.2132408618927,0.00236930511891842,,-0.010769,-0.214843729510903,
,,,-0.010756,-0.2132408618927,-0.0305955242365599,,-0.010756,-0.195312481373549,
,,,-0.010743,-0.0122358351945877,-0.0141131095588207,,-0.010743,-0.195312481373549,
,,,-0.01073,-0.2132408618927,-0.0141131095588207,,-0.01073,-0.195312481373549,
,,,-0.010717,-0.2132408618927,-0.0141131095588207,,-0.010717,-0.214843729510903,
,,,-0.010704,-0.2132408618927,-0.0141131095588207,,-0.010704,-0.195312481373549,
,,,-0.010691,-0.2132408618927,-0.0141131095588207,,-0.010691,-0.214843729510903,
,,,-0.010678,-0.2132408618927,-0.0141131095588207,,-0.010678,-0.195312481373549,
,,,-0.010665,-0.0122358351945877,-0.0141131095588207,,-0.010665,-0.214843729510903,
,,,-0.010652,-0.2132408618927,-0.0141131095588207,,-0.010652,-0.214843729510903,
,,,-0.010639,-0.2132408618927,-0.0141131095588207,,-0.010639,-0.195312481373549,
,,,-0.010626,-0.2132408618927,-0.0141131095588207,,-0.010626,-0.195312481373549,
,,,-0.010613,-0.2132408618927,-0.0141131095588207,,-0.010613,-0.214843729510903,
,,,-0.0106,-0.2132408618927,-0.0141131095588207,,-0.0106,-0.195312481373549,
,,,-0.010587,-0.2132408618927,-0.0141131095588207,,-0.010587,-0.214843729510903,
,,,-0.010574,-0.2132408618927,-0.0141131095588207,,-0.010574,-0.195312481373549,
,,,-0.010561,-0.2132408618927,-0.0305955242365599,,-0.010561,-0.195312481373549,
,,,-0.010548,-0.2132408618927,-0.0141131095588207,,-0.010548,-0.214843729510903,
,,,-0.010535,-0.2132408618927,-0.0141131095588207,,-0.010535,-0.214843729510903,
,,,-0.010522,-0.2132408618927,-0.0141131095588207,,-0.010522,-0.214843729510903,
,,,-0.010509,-0.2132408618927,-0.0141131095588207,,-0.010509,-0.195312481373549,
,,,-0.010496,-0.2132408618927,-0.0305955242365599,,-0.010496,-0.195312481373549,
,,,-0.010483,-0.2132408618927,-0.0141131095588207,,-0.010483,-0.214843729510903,
,,,-0.01047,-0.2132408618927,0.00236930511891842,,-0.01047,-0.214843729510903,
,,,-0.010457,-0.2132408618927,-0.0141131095588207,,-0.010457,-0.214843729510903,
,,,-0.010444,-0.2132408618927,-0.0141131095588207,,-0.010444,-0.214843729510903,
,,,-0.010431,-0.2132408618927,-0.0305955242365599,,-0.010431,-0.195312481373549,
,,,-0.010418,-0.0122358351945877,-0.0141131095588207,,-0.010418,-0.214843729510903,
,,,-0.010405,-0.2132408618927,-0.0141131095588207,,-0.010405,-0.214843729510903,
,,,-0.010392,-0.2132408618927,-0.0141131095588207,,-0.010392,-0.195312481373549,
,,,-0.010379,-0.2132408618927,-0.0141131095588207,,-0.010379,-0.195312481373549,
,,,-0.010366,-0.2132408618927,-0.0141131095588207,,-0.010366,-0.195312481373549,
,,,-0.010353,-0.2132408618927,-0.0141131095588207,,-0.010353,-0.195312481373549,
,,,-0.01034,-0.2132408618927,-0.0141131095588207,,-0.01034,-0.214843729510903,
,,,-0.010327,-0.0122358351945877,-0.0141131095588207,,-0.010327,-0.214843729510903,
,,,-0.010314,-0.2132408618927,-0.0141131095588207,,-0.010314,-0.195312481373549,
,,,-0.010301,-0.2132408618927,-0.0305955242365599,,-0.010301,-0.195312481373549,
,,,-0.010288,-0.2132408618927,-0.0141131095588207,,-0.010288,-0.195312481373549,
,,,-0.010275,-0.2132408618927,0.00236930511891842,,-0.010275,-0.214843729510903,
,,,-0.010262,-0.2132408618927,-0.0141131095588207,,-0.010262,-0.214843729510903,
,,,-0.010249,-0.2132408618927,-0.0141131095588207,,-0.010249,-0.195312481373549,
,,,-0.010236,-0.2132408618927,-0.0305955242365599,,-0.010236,-0.195312481373549,
,,,-0.010223,-0.0122358351945877,-0.0141131095588207,,-0.010223,-0.214843729510903,
,,,-0.01021,-0.2132408618927,-0.0141131095588207,,-0.01021,-0.214843729510903,
,,,-0.010197,-0.2132408618927,-0.0141131095588207,,-0.010197,-0.214843729510903,
,,,-0.010184,-0.2132408618927,-0.0141131095588207,,-0.010184,-0.195312481373549,
,,,-0.010171,-0.2132408618927,-0.0141131095588207,,-0.010171,-0.195312481373549,
,,,-0.010158,-0.0122358351945877,-0.0141131095588207,,-0.010158,-0.214843729510903,
,,,-0.010145,-0.2132408618927,-0.0141131095588207,,-0.010145,-0.195312481373549,
,,,-0.010132,-0.0122358351945877,-0.0141131095588207,,-0.010132,-0.214843729510903,
,,,-0.010119,-0.2132408618927,-0.0141131095588207,,-0.010119,-0.195312481373549,
,,,-0.010106,-0.2132408618927,-0.0141131095588207,,-0.010106,-0.195312481373549,
,,,-0.010093,-0.2132408618927,-0.0141131095588207,,-0.010093,-0.214843729510903,
,,,-0.01008,-0.2132408618927,-0.0141131095588207,,-0.01008,-0.195312481373549,
,,,-0.010067,-0.0122358351945877,-0.0141131095588207,,-0.010067,-0.214843729510903,
,,,-0.010054,-0.2132408618927,-0.0141131095588207,,-0.010054,-0.195312481373549,
,,,-0.010041,-0.2132408618927,-0.0141131095588207,,-0.010041,-0.214843729510903,
,,,-0.010028,-0.2132408618927,-0.0305955242365599,,-0.010028,-0.214843729510903,
,,,-0.010015,-0.2132408618927,-0.0141131095588207,,-0.010015,-0.195312481373549,
,,,-0.010002,-0.0122358351945877,-0.0141131095588207,,-0.010002,-0.195312481373549,
,,,-0.009989,-0.2132408618927,-0.0141131095588207,,-0.009989,-0.214843729510903,
,,,-0.009976,-0.2132408618927,-0.0141131095588207,,-0.009976,-0.214843729510903,
,,,-0.009963,-0.2132408618927,-0.0141131095588207,,-0.009963,-0.214843729510903,
,,,-0.00995,-0.2132408618927,-0.0141131095588207,,-0.00995,-0.214843729510903,
,,,-0.009937,-0.2132408618927,-0.0141131095588207,,-0.009937,-0.195312481373549,
,,,-0.009924,-0.2132408618927,-0.0141131095588207,,-0.009924,-0.195312481373549,
,,,-0.009911,-0.2132408618927,-0.0141131095588207,,-0.009911,-0.214843729510903,
,,,-0.009898,-0.2132408618927,-0.0141131095588207,,-0.009898,-0.195312481373549,
,,,-0.009885,-0.2132408618927,-0.0141131095588207,,-0.009885,-0.214843729510903,
,,,-0.009872,-0.0122358351945877,-0.0141131095588207,,-0.009872,-0.195312481373549,
,,,-0.009859,-0.2132408618927,-0.0141131095588207,,-0.009859,-0.214843729510903,
,,,-0.009846,-0.0122358351945877,-0.0141131095588207,,-0.009846,-0.214843729510903,
,,,-0.009833,-0.2132408618927,-0.0141131095588207,,-0.009833,-0.214843729510903,
,,,-0.00982,-0.2132408618927,-0.0141131095588207,,-0.00982,-0.214843729510903,
,,,-0.009807,-0.2132408618927,-0.0141131095588207,,-0.009807,-0.214843729510903,
,,,-0.009794,-0.2132408618927,-0.0141131095588207,,-0.009794,-0.195312481373549,
,,,-0.009781,-0.2132408618927,-0.0141131095588207,,-0.009781,-0.195312481373549,
,,,-0.009768,-0.2132408618927,-0.0141131095588207,,-0.009768,-0.214843729510903,
,,,-0.009755,-0.2132408618927,-0.0141131095588207,,-0.009755,-0.195312481373549,
,,,-0.009742,-0.2132408618927,-0.0141131095588207,,-0.009742,-0.195312481373549,
,,,-0.009729,-0.2132408618927,-0.0141131095588207,,-0.009729,-0.214843729510903,
,,,-0.009716,-0.2132408618927,-0.0141131095588207,,-0.009716,-0.214843729510903,
,,,-0.009703,-0.2132408618927,-0.0141131095588207,,-0.009703,-0.195312481373549,
,,,-0.00969,-0.0122358351945877,-0.0141131095588207,,-0.00969,-0.214843729510903,
,,,-0.009677,-0.2132408618927,-0.0305955242365599,,-0.009677,-0.390624962747097,
,,,-0.009664,-0.2132408618927,-0.0305955242365599,,-0.009664,-0.195312481373549,
,,,-0.009651,-0.2132408618927,-0.0141131095588207,,-0.009651,-0.195312481373549,
,,,-0.009638,-0.2132408618927,-0.0141131095588207,,-0.009638,-0.214843729510903,
,,,-0.009625,-0.2132408618927,-0.0141131095588207,,-0.009625,-0.214843729510903,
,,,-0.009612,-0.2132408618927,-0.0305955242365599,,-0.009612,-0.195312481373549,
,,,-0.009599,-0.2132408618927,-0.0141131095588207,,-0.009599,-0.195312481373549,
,,,-0.009586,-0.2132408618927,-0.0141131095588207,,-0.009586,-0.214843729510903,
,,,-0.009573,-0.2132408618927,-0.0141131095588207,,-0.009573,-0.214843729510903,
,,,-0.00956,-0.0122358351945877,-0.0141131095588207,,-0.00956,-0.214843729510903,
,,,-0.009547,-0.2132408618927,0.00236930511891842,,-0.009547,-0.214843729510903,
,,,-0.009534,-0.2132408618927,-0.0141131095588207,,-0.009534,-0.195312481373549,
,,,-0.009521,-0.2132408618927,-0.0305955242365599,,-0.009521,-0.195312481373549,
,,,-0.009508,-0.2132408618927,-0.0141131095588207,,-0.009508,-0.214843729510903,
,,,-0.009495,-0.2132408618927,-0.0141131095588207,,-0.009495,-0.214843729510903,
,,,-0.009482,-0.2132408618927,-0.0141131095588207,,-0.009482,-0.195312481373549,
,,,-0.009469,-0.2132408618927,-0.0141131095588207,,-0.009469,-0.195312481373549,
,,,-0.009456,-0.2132408618927,-0.0141131095588207,,-0.009456,-0.214843729510903,
,,,-0.009443,-0.2132408618927,-0.0141131095588207,,-0.009443,-0.214843729510903,
,,,-0.00943,-0.2132408618927,0.00236930511891842,,-0.00943,-0.214843729510903,
,,,-0.009417,-0.2132408618927,-0.0141131095588207,,-0.009417,-0.214843729510903,
,,,-0.009404,-0.2132408618927,-0.0141131095588207,,-0.009404,-0.214843729510903,
,,,-0.009391,-0.2132408618927,-0.0141131095588207,,-0.009391,-0.214843729510903,
,,,-0.009378,-0.2132408618927,-0.0305955242365599,,-0.009378,-0.195312481373549,
,,,-0.009365,-0.2132408618927,-0.0141131095588207,,-0.009365,-0.195312481373549,
,,,-0.009352,-0.2132408618927,-0.0141131095588207,,-0.009352,-0.195312481373549,
,,,-0.009339,-0.0122358351945877,-0.0141131095588207,,-0.009339,-0.195312481373549,
,,,-0.009326,-0.2132408618927,-0.0141131095588207,,-0.009326,-0.214843729510903,
,,,-0.009313,-0.0122358351945877,0.00236930511891842,,-0.009313,-0.214843729510903,
,,,-0.0093,-0.2132408618927,-0.0141131095588207,,-0.0093,-0.214843729510903,
,,,-0.009287,-0.2132408618927,-0.0305955242365599,,-0.009287,-0.214843729510903,
,,,-0.009274,-0.2132408618927,-0.0141131095588207,,-0.009274,-0.214843729510903,
,,,-0.009261,-0.2132408618927,-0.0141131095588207,,-0.009261,-0.195312481373549,
,,,-0.009248,-0.2132408618927,-0.0141131095588207,,-0.009248,-0.195312481373549,
,,,-0.009235,-0.2132408618927,-0.0305955242365599,,-0.009235,-0.195312481373549,
,,,-0.009222,-0.2132408618927,-0.0141131095588207,,-0.009222,-0.195312481373549,
,,,-0.009209,-0.2132408618927,-0.0141131095588207,,-0.009209,-0.195312481373549,
,,,-0.009196,-0.2132408618927,-0.0305955242365599,,-0.009196,-0.195312481373549,
,,,-0.009183,-0.2132408618927,-0.0141131095588207,,-0.009183,-0.214843729510903,
,,,-0.00917,-0.2132408618927,-0.0141131095588207,,-0.00917,-0.214843729510903,
,,,-0.009157,-0.2132408618927,-0.0305955242365599,,-0.009157,-0.214843729510903,
,,,-0.009144,-0.2132408618927,0.00236930511891842,,-0.009144,-0.214843729510903,
,,,-0.009131,-0.2132408618927,-0.0141131095588207,,-0.009131,-0.214843729510903,
,,,-0.009118,-0.2132408618927,-0.0141131095588207,,-0.009118,-0.195312481373549,
,,,-0.009105,-0.2132408618927,0.00236930511891842,,-0.009105,-0.214843729510903,
,,,-0.009092,-0.2132408618927,-0.0141131095588207,,-0.009092,-0.214843729510903,
,,,-0.009079,-0.2132408618927,-0.0141131095588207,,-0.009079,-0.214843729510903,
,,,-0.009066,-0.2132408618927,0.00236930511891842,,-0.009066,-0.214843729510903,
,,,-0.009053,-0.2132408618927,-0.0141131095588207,,-0.009053,-0.214843729510903,
,,,-0.00904,-0.2132408618927,-0.0141131095588207,,-0.00904,-0.214843729510903,
,,,-0.009027,-0.2132408618927,-0.0141131095588207,,-0.009027,-0.214843729510903,
,,,-0.009014,-0.2132408618927,-0.0141131095588207,,-0.009014,-0.214843729510903,
,,,-0.009001,-0.2132408618927,-0.0141131095588207,,-0.009001,-0.214843729510903,
,,,-0.008988,-0.2132408618927,-0.0141131095588207,,-0.008988,-0.195312481373549,
,,,-0.008975,-0.0122358351945877,-0.0141131095588207,,-0.008975,-0.214843729510903,
,,,-0.008962,-0.2132408618927,-0.0141131095588207,,-0.008962,-0.214843729510903,
,,,-0.008949,-0.2132408618927,-0.0141131095588207,,-0.008949,-0.214843729510903,
,,,-0.008936,-0.2132408618927,-0.0141131095588207,,-0.008936,-0.195312481373549,
,,,-0.008923,-0.2132408618927,0.00236930511891842,,-0.008923,-0.214843729510903,
,,,-0.00891,-0.2132408618927,-0.0141131095588207,,-0.00891,-0.195312481373549,
,,,-0.008897,-0.2132408618927,-0.0141131095588207,,-0.008897,-0.214843729510903,
,,,-0.008884,-0.2132408618927,-0.0141131095588207,,-0.008884,-0.214843729510903,
,,,-0.008871,-0.2132408618927,-0.0141131095588207,,-0.008871,-0.195312481373549,
,,,-0.008858,-0.2132408618927,-0.0141131095588207,,-0.008858,-0.195312481373549,
,,,-0.008845,-0.2132408618927,-0.0141131095588207,,-0.008845,-0.214843729510903,
,,,-0.008832,-0.2132408618927,-0.0141131095588207,,-0.008832,-0.390624962747097,
,,,-0.008819,-0.2132408618927,-0.0141131095588207,,-0.008819,-0.195312481373549,
